Falcon Strike,Crossbow,https://static.wikia.nocookie.net/dynastywarriors/images/7/70/Crossbow_-_5th_Weapon_%28DW8%29.png/revision/latest?cb=20161005175055
Grand Crossbow,Crossbow,https://static.wikia.nocookie.net/dynastywarriors/images/8/85/Crossbow_-_DLC_Weapon_2_%28DW8%29.png/revision/latest?cb=20161005175057
Harpoon Gun,Crossbow,https://static.wikia.nocookie.net/dynastywarriors/images/4/41/Crossbow_-_DLC_Weapon_%28DW8%29.png/revision/latest?cb=20161005175056
Hornet Sting,Crossbow,https://static.wikia.nocookie.net/dynastywarriors/images/5/56/Crossbow_-_3rd_Weapon_%28DW8%29.png/revision/latest?cb=20161005175054
Peng Crossbow,Crossbow,https://static.wikia.nocookie.net/dynastywarriors/images/9/9b/Crossbow_-_6th_Weapon_%28DW8XL%29.png/revision/latest?cb=20161005175056
Thunderstrike,Crossbow,https://static.wikia.nocookie.net/dynastywarriors/images/3/3e/Crossbow_-_1st_Weapon_%28DW8%29.png/revision/latest?cb=20161005175053
War Crossbow,Crossbow,https://static.wikia.nocookie.net/dynastywarriors/images/3/3e/Crossbow_-_1st_Weapon_%28DW8%29.png/revision/latest?cb=20161005175053
Wood Crossbow,Crossbow,https://static.wikia.nocookie.net/dynastywarriors/images/3/3e/Crossbow_-_1st_Weapon_%28DW8%29.png/revision/latest?cb=20161005175053
Gust of Wind,Crossed Pike,https://static.wikia.nocookie.net/dynastywarriors/images/0/01/Cross_Halberd_-_3rd_Weapon_%28DW8XL%29.png/revision/latest?cb=20161005175007
Heaven's Door,Crossed Pike,https://static.wikia.nocookie.net/dynastywarriors/images/c/c4/Cross_Halberd_-_1st_Weapon_%28DW8XL%29.png/revision/latest?cb=20161005175007
Iron Pike,Crossed Pike,https://static.wikia.nocookie.net/dynastywarriors/images/c/c4/Cross_Halberd_-_1st_Weapon_%28DW8XL%29.png/revision/latest?cb=20161005175007
Soaring Pike,Crossed Pike,https://static.wikia.nocookie.net/dynastywarriors/images/9/93/Cross_Halberd_-_4th_Weapon_%28DW8XL%29.png/revision/latest?cb=20161005175008
Soaring Wings,Crossed Pike,https://static.wikia.nocookie.net/dynastywarriors/images/7/7b/Cross_Halberd_-_6th_Weapon_%28DW8XL%29.png/revision/latest?cb=20161005175052
Spinning Pike,Crossed Pike,https://static.wikia.nocookie.net/dynastywarriors/images/0/01/Cross_Halberd_-_3rd_Weapon_%28DW8XL%29.png/revision/latest?cb=20161005175007
Swift Pike,Crossed Pike,https://static.wikia.nocookie.net/dynastywarriors/images/4/42/Cross_Halberd_-_2nd_Weapon_%28DW8XL%29.png/revision/latest?cb=20161005175007
Ultimate Collapse,Crossed Pike,https://static.wikia.nocookie.net/dynastywarriors/images/9/9c/Cross_Halberd_-_5th_Weapon_%28DW8XL%29.png/revision/latest?cb=20161005175008
Claw Blade,Curved Sword,https://static.wikia.nocookie.net/dynastywarriors/images/8/8d/Curved_Blade_-_1st_Weapon_%28DW8%29.png/revision/latest?cb=20161005175221
Darkness,Curved Sword,https://static.wikia.nocookie.net/dynastywarriors/images/8/8d/Curved_Blade_-_1st_Weapon_%28DW8%29.png/revision/latest?cb=20161005175221
Dawn,Curved Sword,https://static.wikia.nocookie.net/dynastywarriors/images/3/32/Curved_Blade_-_3rd_Weapon_%28DW8%29.png/revision/latest?cb=20161005175223
Dazzler,Curved Sword,https://static.wikia.nocookie.net/dynastywarriors/images/1/16/Curved_Blade_-_6th_Weapon_%28DW8XL%29.png/revision/latest?cb=20161005175318
Faerie,Curved Sword,https://static.wikia.nocookie.net/dynastywarriors/images/a/a9/Curved_Blade_-_DLC_Weapon_2_%28DW8%29.png/revision/latest?cb=20161005175318
Shadow,Curved Sword,https://static.wikia.nocookie.net/dynastywarriors/images/f/fd/Curved_Blade_-_2nd_Weapon_%28DW8%29.png/revision/latest?cb=20161005175222
Swift Blade,Curved Sword,https://static.wikia.nocookie.net/dynastywarriors/images/f/fd/Curved_Blade_-_2nd_Weapon_%28DW8%29.png/revision/latest?cb=20161005175222
Sword Cane,Curved Sword,https://static.wikia.nocookie.net/dynastywarriors/images/b/b8/Curved_Blade_-_DLC_Weapon_%28DW8%29.png/revision/latest?cb=20161005175318
Twilight Blade,Curved Sword,https://static.wikia.nocookie.net/dynastywarriors/images/6/67/Curved_Blade_-_4th_Weapon_%28DW8%29.png/revision/latest?cb=20161005175317
Void,Curved Sword,https://static.wikia.nocookie.net/dynastywarriors/images/e/eb/Curved_Blade_-_5th_Weapon_%28DW8%29.png/revision/latest?cb=20161005175317
Battle Ge,Dagger Axe,https://static.wikia.nocookie.net/dynastywarriors/images/4/4e/Dagger_Axe_-_2nd_Weapon_%28DW8%29.png/revision/latest?cb=20161005175319
Bottom Tide,Dagger Axe,https://static.wikia.nocookie.net/dynastywarriors/images/d/d6/Dagger_Axe_-_1st_Weapon_%28DW8%29.png/revision/latest?cb=20161005175319
Destruction,Dagger Axe,https://static.wikia.nocookie.net/dynastywarriors/images/e/ef/Dagger_Axe_-_5th_Weapon_%28DW8%29.png/revision/latest?cb=20161005175320
Holy Light Striker,Dagger Axe,https://static.wikia.nocookie.net/dynastywarriors/images/c/ce/Dagger_Axe_-_6th_Weapon_%28DW8XL%29.png/revision/latest?cb=20161005175505
Iron Ge,Dagger Axe,https://static.wikia.nocookie.net/dynastywarriors/images/d/d6/Dagger_Axe_-_1st_Weapon_%28DW8%29.png/revision/latest?cb=20161005175319
Lotus Blossom,Dagger Axe,https://static.wikia.nocookie.net/dynastywarriors/images/c/c1/Dagger_Axe_-_3rd_Weapon_%28DW8%29.png/revision/latest?cb=20161005175319
Moonlight,Dagger Axe,https://static.wikia.nocookie.net/dynastywarriors/images/c/c1/Dagger_Axe_-_3rd_Weapon_%28DW8%29.png/revision/latest?cb=20161005175319
Oblivion,Dagger Axe,https://static.wikia.nocookie.net/dynastywarriors/images/e/ec/Dagger_Axe_-_4th_Weapon_%28DW8%29.png/revision/latest?cb=20161005175320
Shadow's Tear,Dagger Axe,https://static.wikia.nocookie.net/dynastywarriors/images/e/e8/Dagger_Axe_-_DLC_Weapon_2_%28DW8%29.png/revision/latest?cb=20161005175505
Three Wood,Dagger Axe,https://static.wikia.nocookie.net/dynastywarriors/images/9/9b/Dagger_Axe_-_DLC_Weapon_%28DW8%29.png/revision/latest?cb=20161005175505
Combat Slicer,Double Voulge,https://static.wikia.nocookie.net/dynastywarriors/images/6/66/Double_Voulge_-_DLC_Weapon_%28DW8%29.png/revision/latest?cb=20161005175508
Curved Voulge,Double Voulge,https://static.wikia.nocookie.net/dynastywarriors/images/8/81/Double_Voulge_-_1st_Weapon_%28DW8%29.png/revision/latest?cb=20161005175506
Double Demon Flash,Double Voulge,https://static.wikia.nocookie.net/dynastywarriors/images/d/d0/Double_Voulge_-_6th_Weapon_%28DW8XL%29.png/revision/latest?cb=20161005175508
Hellish Voulge,Double Voulge,https://static.wikia.nocookie.net/dynastywarriors/images/7/76/Double_Voulge_-_5th_Weapon_%28DW8%29.png/revision/latest?cb=20161005175507
Master Voulge,Double Voulge,https://static.wikia.nocookie.net/dynastywarriors/images/e/e6/Double_Voulge_-_2nd_Weapon_%28DW8%29.png/revision/latest?cb=20161005175506
Netherworld's Fury,Double Voulge,https://static.wikia.nocookie.net/dynastywarriors/images/8/81/Double_Voulge_-_1st_Weapon_%28DW8%29.png/revision/latest?cb=20161005175506
Sky Voulge,Double Voulge,https://static.wikia.nocookie.net/dynastywarriors/images/c/cd/Double_Voulge_-_3rd_Weapon_%28DW8%29.png/revision/latest?cb=20161005175507
Stinging Barb,Double Voulge,https://static.wikia.nocookie.net/dynastywarriors/images/c/cd/Double_Voulge_-_3rd_Weapon_%28DW8%29.png/revision/latest?cb=20161005175507
Twilight Flash,Double Voulge,https://static.wikia.nocookie.net/dynastywarriors/images/d/d0/Double_Voulge_-_DLC_Weapon_2_%28DW8%29.png/revision/latest?cb=20161005175542
Wicked Voulge,Double Voulge,https://static.wikia.nocookie.net/dynastywarriors/images/0/03/Double_Voulge_-_4th_Weapon_%28DW8%29.png/revision/latest?cb=20161005175507
Bronze Trident,Double-Edge Trident,https://static.wikia.nocookie.net/dynastywarriors/images/4/41/Double-Edged_Trident_-_2nd_Weapon_%28DW8%29.png/revision/latest?cb=20161005175620
Dragonthroat,Double-Edge Trident,https://static.wikia.nocookie.net/dynastywarriors/images/e/e0/Double-Edged_Trident_-_4th_Weapon_%28DW8%29.png/revision/latest?cb=20161005175621
Dual Fangs,Double-Edge Trident,https://static.wikia.nocookie.net/dynastywarriors/images/0/05/Double-Edged_Trident_-_3rd_Weapon_%28DW8%29.png/revision/latest?cb=20161005175621
Iron Trident,Double-Edge Trident,https://static.wikia.nocookie.net/dynastywarriors/images/8/85/Double-Edged_Trident_-_1st_Weapon_%28DW8%29.png/revision/latest?cb=20161005175620
Qilin Trident,Double-Edge Trident,https://static.wikia.nocookie.net/dynastywarriors/images/e/e1/Double-Edged_Trident_-_5th_Weapon_%28DW8%29.png/revision/latest?cb=20161005175621
Rising Flash,Double-Edge Trident,https://static.wikia.nocookie.net/dynastywarriors/images/b/bd/Double-Edged_Trident_-_6th_Weapon_%28DW8XL%29.png/revision/latest?cb=20161005175622
Sasumata,Double-Edge Trident,https://static.wikia.nocookie.net/dynastywarriors/images/8/85/Double-Edged_Trident_-_DLC_Weapon_%28DW8%29.png/revision/latest?cb=20161005175622
Tigerwolf Fang,Double-Edge Trident,https://static.wikia.nocookie.net/dynastywarriors/images/0/05/Double-Edged_Trident_-_3rd_Weapon_%28DW8%29.png/revision/latest?cb=20161005175621
Violet Flash,Double-Edge Trident,https://static.wikia.nocookie.net/dynastywarriors/images/a/ad/Double-Edged_Trident_-_DLC_Weapon_2_%28DW8%29.png/revision/latest?cb=20161005175622
Whirlwind Edge,Double-Edge Trident,https://static.wikia.nocookie.net/dynastywarriors/images/8/85/Double-Edged_Trident_-_1st_Weapon_%28DW8%29.png/revision/latest?cb=20161005175620
Golden Jade Bench,Dragon Column,https://static.wikia.nocookie.net/dynastywarriors/images/b/bc/Dragon_Bench_-_5th_Weapon_%28DW8XL%29.png/revision/latest?cb=20141109044436
Obsidian Bench,Dragon Column,https://static.wikia.nocookie.net/dynastywarriors/images/f/fb/Dragon_Bench_-_6th_Weapon_%28DW8XL%29.png/revision/latest?cb=20141109044441
Ornate Bench,Dragon Column,https://static.wikia.nocookie.net/dynastywarriors/images/2/26/Dragon_Bench_-_3rd_Weapon_%28DW8XL%29.png/revision/latest?cb=20141109044908
Reinforced Bench,Dragon Column,https://static.wikia.nocookie.net/dynastywarriors/images/d/d1/Dragon_Bench_-_2nd_Weapon_%28DW8XL%29.png/revision/latest?cb=20141109044426
Spring Zephyr,Dragon Column,https://static.wikia.nocookie.net/dynastywarriors/images/2/26/Dragon_Bench_-_3rd_Weapon_%28DW8XL%29.png/revision/latest?cb=20141109044908
Stone Bench,Dragon Column,https://static.wikia.nocookie.net/dynastywarriors/images/3/3c/Dragon_Bench_-_4th_Weapon_%28DW8XL%29.png/revision/latest?cb=20141109044431
Tiger's Peace,Dragon Column,https://static.wikia.nocookie.net/dynastywarriors/images/c/cc/Dragon_Bench_-_1st_Weapon_%28DW8XL%29.png/revision/latest?cb=20141109044901
Wooden Bench,Dragon Column,https://static.wikia.nocookie.net/dynastywarriors/images/c/cc/Dragon_Bench_-_1st_Weapon_%28DW8XL%29.png/revision/latest?cb=20141109044901
Beam Spear,Dragon Spear,https://static.wikia.nocookie.net/dynastywarriors/images/e/ea/Dragon_Spear_-_DLC_Weapon_%28DW8%29.png/revision/latest?cb=20161005175828
Dark Dragon Spear,Dragon Spear,https://static.wikia.nocookie.net/dynastywarriors/images/a/ab/Dragon_Spear_-_6th_Weapon_%28DW8XL%29.png/revision/latest?cb=20161005175755
Dragon Claw,Dragon Spear,https://static.wikia.nocookie.net/dynastywarriors/images/1/13/Dragon_Spear_-_3rd_Weapon_%28DW8%29.png/revision/latest?cb=20161005175753
Dragon Fang,Dragon Spear,https://static.wikia.nocookie.net/dynastywarriors/images/2/2e/Spear_-_1st_Weapon_%28DW8%29.png/revision/latest?cb=20161005181928
Dragon Jaw,Dragon Spear,https://static.wikia.nocookie.net/dynastywarriors/images/2/2e/Spear_-_1st_Weapon_%28DW8%29.png/revision/latest?cb=20161005181928
Dragon Piercer,Dragon Spear,https://static.wikia.nocookie.net/dynastywarriors/images/8/80/Dragon_Spear_-_DLC_Weapon_2_%28DW8%29.png/revision/latest?cb=20161005175828
Dragon Spike,Dragon Spear,https://static.wikia.nocookie.net/dynastywarriors/images/1/13/Dragon_Spear_-_3rd_Weapon_%28DW8%29.png/revision/latest?cb=20161005175753
Dragon's Tail,Dragon Spear,https://static.wikia.nocookie.net/dynastywarriors/images/7/7e/Spear_-_2nd_Weapon_%28DW8%29.png/revision/latest?cb=20161005181929
Heavenly Dragon,Dragon Spear,https://static.wikia.nocookie.net/dynastywarriors/images/1/1a/Dragon_Spear_-_5th_Weapon_%28DW8%29.png/revision/latest?cb=20161005175754
Rising Dragon,Dragon Spear,https://static.wikia.nocookie.net/dynastywarriors/images/2/26/Dragon_Spear_-_4th_Weapon_%28DW8%29.png/revision/latest?cb=20161005175754
Azure Storm,Dual Blade,https://static.wikia.nocookie.net/dynastywarriors/images/3/37/Double-Edged_Sword_-_5th_Weapon_%28DW8%29.png/revision/latest?cb=20161005175544
Clarity Spike,Dual Blade,https://static.wikia.nocookie.net/dynastywarriors/images/b/b5/Double-Edged_Sword_-_2nd_Weapon_%28DW8%29.png/revision/latest?cb=20161005175543
Dazzling Storm,Dual Blade,https://static.wikia.nocookie.net/dynastywarriors/images/2/29/Double-Edged_Sword_-_DLC_Weapon_3_%28DW8%29.png/revision/latest?cb=20161005175546
Frozen Tundra,Dual Blade,https://static.wikia.nocookie.net/dynastywarriors/images/5/51/Double-Edged_Sword_-_1st_Weapon_%28DW8%29.png/revision/latest?cb=20161005175543
Ice Storm,Dual Blade,https://static.wikia.nocookie.net/dynastywarriors/images/a/a1/Double-Edged_Sword_-_3rd_Weapon_%28DW8%29.png/revision/latest?cb=20161005175543
Iron Edge,Dual Blade,https://static.wikia.nocookie.net/dynastywarriors/images/5/51/Double-Edged_Sword_-_1st_Weapon_%28DW8%29.png/revision/latest?cb=20161005175543
Royal Storm,Dual Blade,https://static.wikia.nocookie.net/dynastywarriors/images/3/31/Double-Edged_Sword_-_4th_Weapon_%28DW8%29.png/revision/latest?cb=20161005175544
Scalpel,Dual Blade,https://static.wikia.nocookie.net/dynastywarriors/images/4/46/Double-Edged_Sword_-_DLC_Weapon_2_%28DW8%29.png/revision/latest?cb=20161005175545
Skyjailor,Dual Blade,https://static.wikia.nocookie.net/dynastywarriors/images/a/a1/Double-Edged_Sword_-_3rd_Weapon_%28DW8%29.png/revision/latest?cb=20161005175543
Swallow Blades,Dual Blade,https://static.wikia.nocookie.net/dynastywarriors/images/8/89/Double-Edged_Sword_-_6th_Weapon_%28DW8XL%29.png/revision/latest?cb=20161005175545
Thunderpeal Blade,Dual Blade,https://static.wikia.nocookie.net/dynastywarriors/images/d/d8/Double-Edged_Sword_-_DLC_Weapon_%28DW8%29.png/revision/latest?cb=20161005175545
Binding Talon,Dual Hookblades,https://static.wikia.nocookie.net/dynastywarriors/images/f/fb/Hookswords_-_1st_Weapon_%28DW8%29.png/revision/latest?cb=20161005180648
Celestial Talon,Dual Hookblades,https://static.wikia.nocookie.net/dynastywarriors/images/1/11/Hookswords_-_DLC_Weapon_2_%28DW8%29.png/revision/latest?cb=20161005180651
Conical Blade,Dual Hookblades,https://static.wikia.nocookie.net/dynastywarriors/images/2/23/Hookswords_-_4th_Weapon_%28DW8%29.png/revision/latest?cb=20161005180649
Frosty Wind Hooks,Dual Hookblades,https://static.wikia.nocookie.net/dynastywarriors/images/7/71/Hookswords_-_6th_Weapon_%28DW8XL%29.png/revision/latest?cb=20161005180650
Fury Hook,Dual Hookblades,https://static.wikia.nocookie.net/dynastywarriors/images/9/98/Hookswords_-_3rd_Weapon_%28DW8%29.png/revision/latest?cb=20161005180649
Talons of Conquest,Dual Hookblades,https://static.wikia.nocookie.net/dynastywarriors/images/d/de/Hookswords_-_5th_Weapon_%28DW8%29.png/revision/latest?cb=20161005180649
Twin Hook,Dual Hookblades,https://static.wikia.nocookie.net/dynastywarriors/images/f/fb/Hookswords_-_1st_Weapon_%28DW8%29.png/revision/latest?cb=20161005180648
Wicked Hook,Dual Hookblades,https://static.wikia.nocookie.net/dynastywarriors/images/c/c0/Hookswords_-_2nd_Weapon_%28DW8%29.png/revision/latest?cb=20161005180648
Windgale,Dual Hookblades,https://static.wikia.nocookie.net/dynastywarriors/images/c/c0/Hookswords_-_2nd_Weapon_%28DW8%29.png/revision/latest?cb=20161005180648
Wrench,Dual Hookblades,https://static.wikia.nocookie.net/dynastywarriors/images/a/a8/Hookswords_-_DLC_Weapon_%28DW8%29.png/revision/latest?cb=20161005180650
Chimera Mace,Dual-Headed Mace,https://static.wikia.nocookie.net/dynastywarriors/images/4/4f/Double-Ended_Mace_-_DLC_Weapon_2_%28DW8%29.png/revision/latest?cb=20161005175753
Destructive Mace,Dual-Headed Mace,https://static.wikia.nocookie.net/dynastywarriors/images/0/0a/Double-Ended_Mace_-_3rd_Weapon_%28DW8%29.png/revision/latest?cb=20161005175751
Dragon Smasher,Dual-Headed Mace,https://static.wikia.nocookie.net/dynastywarriors/images/1/15/Double-Ended_Mace_-_5th_Weapon_%28DW8%29.png/revision/latest?cb=20161005175752
Dualstone Mace,Dual-Headed Mace,https://static.wikia.nocookie.net/dynastywarriors/images/f/f2/Double-Ended_Mace_-_1st_Weapon_%28DW8%29.png/revision/latest?cb=20161005175623
Flower Spindle,Dual-Headed Mace,https://static.wikia.nocookie.net/dynastywarriors/images/f/f2/Double-Ended_Mace_-_1st_Weapon_%28DW8%29.png/revision/latest?cb=20161005175623
Roaring Wave,Dual-Headed Mace,https://static.wikia.nocookie.net/dynastywarriors/images/4/40/Double-Ended_Mace_-_2nd_Weapon_%28DW8%29.png/revision/latest?cb=20161005175623
Shocking Mace,Dual-Headed Mace,https://static.wikia.nocookie.net/dynastywarriors/images/0/09/Double-Ended_Mace_-_4th_Weapon_%28DW8%29.png/revision/latest?cb=20161005175752
Shogi Staff,Dual-Headed Mace,https://static.wikia.nocookie.net/dynastywarriors/images/b/bc/Double-Ended_Mace_-_DLC_Weapon_%28DW8%29.png/revision/latest?cb=20161005175753
Twin Studded Mace,Dual-Headed Mace,https://static.wikia.nocookie.net/dynastywarriors/images/4/40/Double-Ended_Mace_-_2nd_Weapon_%28DW8%29.png/revision/latest?cb=20161005175623
Violet Storm,Dual-Headed Mace,https://static.wikia.nocookie.net/dynastywarriors/images/2/2a/Double-Ended_Mace_-_6th_Weapon_%28DW8XL%29.png/revision/latest?cb=20161005175752
Brush Piercer,Emei Piercers,https://static.wikia.nocookie.net/dynastywarriors/images/f/f3/Emei_Daggers_-_DLC_Weapon_%28DW8%29.png/revision/latest?cb=20161005180029
Dark Piercer,Emei Piercers,https://static.wikia.nocookie.net/dynastywarriors/images/4/43/Emei_Daggers_-_4th_Weapon_%28DW8%29.png/revision/latest?cb=20161005180028
Immortal Piercer,Emei Piercers,https://static.wikia.nocookie.net/dynastywarriors/images/a/a8/Emei_Daggers_-_5th_Weapon_%28DW8%29.png/revision/latest?cb=20161005180028
Iron Piercer,Emei Piercers,https://static.wikia.nocookie.net/dynastywarriors/images/0/0c/Emei_Daggers_-_1st_Weapon_%28DW8%29.png/revision/latest?cb=20161005175948
Ornate Piercer,Emei Piercers,https://static.wikia.nocookie.net/dynastywarriors/images/2/2c/Emei_Daggers_-_2nd_Weapon_%28DW8%29.png/revision/latest?cb=20161005175948
Phantom Piercer,Emei Piercers,https://static.wikia.nocookie.net/dynastywarriors/images/e/e7/Emei_Daggers_-_3rd_Weapon_%28DW8%29.png/revision/latest?cb=20161005180027
Unearthly Piercer,Emei Piercers,https://static.wikia.nocookie.net/dynastywarriors/images/0/0c/Emei_Daggers_-_1st_Weapon_%28DW8%29.png/revision/latest?cb=20161005175948
Viridian Thorn,Emei Piercers,https://static.wikia.nocookie.net/dynastywarriors/images/b/b3/Emei_Daggers_-_DLC_Weapon_2_%28DW8%29.png/revision/latest?cb=20161005180029
Void Piercer,Emei Piercers,https://static.wikia.nocookie.net/dynastywarriors/images/2/2c/Emei_Daggers_-_2nd_Weapon_%28DW8%29.png/revision/latest?cb=20161005175948
Crimson Hornet,Extension Blade,https://static.wikia.nocookie.net/dynastywarriors/images/e/e0/Stretch_Rapier_-_1st_Weapon_%28DW8%29.png/revision/latest?cb=20161005182121
Distant Blade,Extension Blade,https://static.wikia.nocookie.net/dynastywarriors/images/e/e0/Stretch_Rapier_-_1st_Weapon_%28DW8%29.png/revision/latest?cb=20161005182121
Distant Bronze Blade,Extension Blade,https://static.wikia.nocookie.net/dynastywarriors/images/3/30/Stretch_Rapier_-_2nd_Weapon_%28DW8%29.png/revision/latest?cb=20161005182121
Drop Thruster,Extension Blade,https://static.wikia.nocookie.net/dynastywarriors/images/1/1f/Stretch_Rapier_-_3rd_Weapon_%28DW8%29.png/revision/latest?cb=20161005182121
Echo Blade,Extension Blade,https://static.wikia.nocookie.net/dynastywarriors/images/8/8f/Stretch_Rapier_-_4th_Weapon_%28DW8%29.png/revision/latest?cb=20161005182122
Full Bloom,Extension Blade,https://static.wikia.nocookie.net/dynastywarriors/images/4/4b/Stretch_Rapier_-_DLC_Weapon_%28DW8%29.png/revision/latest?cb=20161005182123
Heaven's Reach,Extension Blade,https://static.wikia.nocookie.net/dynastywarriors/images/8/86/Stretch_Rapier_-_5th_Weapon_%28DW8%29.png/revision/latest?cb=20161005182122
Storm Thrust,Extension Blade,https://static.wikia.nocookie.net/dynastywarriors/images/9/92/Stretch_Rapier_-_DLC_Weapon_2_%28DW8%29.png/revision/latest?cb=20161005182124
Thorny Blade,Extension Blade,https://static.wikia.nocookie.net/dynastywarriors/images/1/1f/Stretch_Rapier_-_3rd_Weapon_%28DW8%29.png/revision/latest?cb=20161005182121
Twisted Crystal Spiker,Extension Blade,https://static.wikia.nocookie.net/dynastywarriors/images/0/06/Stretch_Rapier_-_6th_Weapon_%28DW8XL%29.png/revision/latest?cb=20161005182123
Adder Flail,Flail,https://static.wikia.nocookie.net/dynastywarriors/images/8/8f/Flail_-_3rd_Weapon_%28DW8%29.png/revision/latest?cb=20161005180112
Chain Flail,Flail,https://static.wikia.nocookie.net/dynastywarriors/images/d/db/Flail_-_1st_Weapon_%28DW8%29.png/revision/latest?cb=20161005180111
Demon Chain,Flail,https://static.wikia.nocookie.net/dynastywarriors/images/6/65/Flail_-_4th_Weapon_%28DW8%29.png/revision/latest?cb=20161005180112
Dragonstone Flail,Flail,https://static.wikia.nocookie.net/dynastywarriors/images/4/41/Flail_-_DLC_Weapon_2_%28DW8%29.png/revision/latest?cb=20161005180158
Godly Flail,Flail,https://static.wikia.nocookie.net/dynastywarriors/images/0/0f/Flail_-_5th_Weapon_%28DW8%29.png/revision/latest?cb=20161005180112
Leg Iron,Flail,https://static.wikia.nocookie.net/dynastywarriors/images/d/d6/Flail_-_DLC_Weapon_%28DW8%29.png/revision/latest?cb=20161005180113
Scorching Chain,Flail,https://static.wikia.nocookie.net/dynastywarriors/images/d/d3/Flail_-_6th_Weapon_%28DW8XL%29.png/revision/latest?cb=20161005180113
Snake Flail,Flail,https://static.wikia.nocookie.net/dynastywarriors/images/e/ef/Flail_-_2nd_Weapon_%28DW8%29.png/revision/latest?cb=20161005180111
Spiralchain,Flail,https://static.wikia.nocookie.net/dynastywarriors/images/e/ef/Flail_-_2nd_Weapon_%28DW8%29.png/revision/latest?cb=20161005180111
Waterfall,Flail,https://static.wikia.nocookie.net/dynastywarriors/images/d/db/Flail_-_1st_Weapon_%28DW8%29.png/revision/latest?cb=20161005180111
Chameleon Tongue,Flail Sword,https://static.wikia.nocookie.net/dynastywarriors/images/3/34/Wide_Snake_Sword_-_DLC_Weapon_%28DW8%29.png/revision/latest?cb=20161005183022
Crushing Blade,Flail Sword,https://static.wikia.nocookie.net/dynastywarriors/images/4/41/Wide_Snake_Sword_-_4th_Weapon_%28DW8%29.png/revision/latest?cb=20161005183021
Demon Flailblade,Flail Sword,https://static.wikia.nocookie.net/dynastywarriors/images/e/e1/Wide_Snake_Sword_-_6th_Weapon_%28DW8XL%29.png/revision/latest?cb=20161005183021
Dragonspeak,Flail Sword,https://static.wikia.nocookie.net/dynastywarriors/images/e/e7/Wide_Snake_Sword_-_5th_Weapon_%28DW8%29.png/revision/latest?cb=20161005183021
Elite Edge,Flail Sword,https://static.wikia.nocookie.net/dynastywarriors/images/f/f0/Wide_Snake_Sword_-_2nd_Weapon_%28DW8%29.png/revision/latest?cb=20161005183020
Endless Vicissitude,Flail Sword,https://static.wikia.nocookie.net/dynastywarriors/images/3/34/Wide_Snake_Sword_-_3rd_Weapon_%28DW8%29.png/revision/latest?cb=20161005183020
Gravity Blade,Flail SWord,https://static.wikia.nocookie.net/dynastywarriors/images/3/34/Wide_Snake_Sword_-_3rd_Weapon_%28DW8%29.png/revision/latest?cb=20161005183020
Purgatory Flailblade,Flail Sword,https://static.wikia.nocookie.net/dynastywarriors/images/7/7e/Wide_Snake_Sword_-_DLC_Weapon_2_%28DW8%29.png/revision/latest?cb=20161005183022
Snowblast,Flail Sword,https://static.wikia.nocookie.net/dynastywarriors/images/f/f0/Wide_Snake_Sword_-_2nd_Weapon_%28DW8%29.png/revision/latest?cb=20161005183020
Iron Flailblade,Flail Sword,https://static.wikia.nocookie.net/dynastywarriors/images/d/dc/Wide_Snake_Sword_-_1st_Weapon_%28DW8%29.png/revision/latest?cb=20161005183019
Dragon King's Wave,Flame Bow,https://static.wikia.nocookie.net/dynastywarriors/images/d/d3/Blaze_Bow_-_6th_Weapon_%28DW8XL%29.png/revision/latest?cb=20161005174311
Firebird Shredder,Flame Bow,https://static.wikia.nocookie.net/dynastywarriors/images/b/b6/Blaze_Bow_-_5th_Weapon_%28DW8XL%29.png/revision/latest?cb=20161005174311
Crimson Lantern,Flaming Bow,https://static.wikia.nocookie.net/dynastywarriors/images/1/10/Blaze_Bow_-_1st_Weapon_%28DW8XL%29.png/revision/latest?cb=20161005174309
Eternal Conflagration,Flaming Bow,https://static.wikia.nocookie.net/dynastywarriors/images/b/b3/Blaze_Bow_-_4th_Weapon_%28DW8XL%29.png/revision/latest?cb=20161005174310
Scarlet Tears,Flaming Bow,https://static.wikia.nocookie.net/dynastywarriors/images/a/a8/Blaze_Bow_-_3rd_Weapon_%28DW8XL%29.png/revision/latest?cb=20161005174310
Soaring Blaze,Flaming Bow,https://static.wikia.nocookie.net/dynastywarriors/images/a/a8/Blaze_Bow_-_3rd_Weapon_%28DW8XL%29.png/revision/latest?cb=20161005174310
Temple Flame,Flaming Bow,https://static.wikia.nocookie.net/dynastywarriors/images/e/eb/Blaze_Bow_-_2nd_Weapon_%28DW8XL%29.png/revision/latest?cb=20161005174309
Torch Bow,Flaming Bow,https://static.wikia.nocookie.net/dynastywarriors/images/1/10/Blaze_Bow_-_1st_Weapon_%28DW8XL%29.png/revision/latest?cb=20161005174309
Fire Blade,Flaming Sword,https://static.wikia.nocookie.net/dynastywarriors/images/4/48/Flaming_Sword_-_1st_Weapon_%28DW8%29.png/revision/latest?cb=20161005180159
Guiding Fire,Flaming Sword,https://static.wikia.nocookie.net/dynastywarriors/images/4/48/Flaming_Sword_-_1st_Weapon_%28DW8%29.png/revision/latest?cb=20161005180159
Imperial Fire Blade,Flaming Sword,https://static.wikia.nocookie.net/dynastywarriors/images/f/f2/Flaming_Sword_-_4th_Weapon_%28DW8%29.png/revision/latest?cb=20161005180201
